latitude,longitude,date,time,road_type,lanes,speed_limit,weather,severity
18.492799,73.806657,2024-10-19,14:31:57,collector,1,30,rain,1
18.530063,73.912373,2021-10-10,02:02:37,highway,4,80,clear,3
18.452772,73.879876,2021-04-18,14:27:23,arterial,2,60,fog,1
18.583775,73.909731,2021-09-11,15:51:06,service,1,30,fog,2
18.636551,73.754028,2021-02-12,09:41:06,residential,1,40,cloudy,1
18.480757,73.927234,2024-09-09,15:57:59,residential,1,40,cloudy,1
18.541704,73.862918,2021-11-05,13:45:05,residential,1,30,cloudy,3
18.582605,73.885813,2023-02-27,03:16:09,collector,1,30,clear,1
18.636348,73.94939,2023-01-30,19:17:01,collector,2,40,fog,1
18.594031,73.807444,2021-05-22,00:55:58,collector,2,40,fog,2
18.62595,73.759844,2022-12-11,20:28:14,highway,6,100,clear,2
18.496216,73.929477,2024-08-25,01:39:32,highway,6,100,fog,3
18.501238,73.79413,2022-11-06,10:14:36,arterial,2,80,rain,3
18.477625,73.921822,2021-01-25,14:55:54,arterial,2,60,fog,3
18.550012,73.884979,2021-10-03,12:23:59,collector,1,50,clear,1
18.497813,73.901608,2023-12-16,18:05:44,service,1,50,clear,2
18.602001,73.81252,2024-09-07,19:41:05,arterial,4,60,fog,2
18.532137,73.791938,2021-09-29,06:57:25,collector,1,40,rain,3
18.645312,73.879121,2021-06-19,22:24:48,residential,2,30,clear,1
18.636909,73.810677,2023-08-30,09:20:21,arterial,4,60,fog,3
18.606378,73.903172,2022-05-31,02:16:29,highway,4,80,cloudy,3
18.588331,73.943128,2021-03-14,05:37:30,collector,1,30,cloudy,1
18.528711,73.776143,2022-06-26,15:13:32,residential,2,30,clear,1
18.584342,73.895862,2023-01-09,22:59:06,service,2,30,cloudy,2
18.565012,73.791364,2024-06-11,09:33:20,highway,6,100,fog,3
18.550891,73.812438,2022-02-04,00:29:43,residential,2,50,fog,2
18.535493,73.879044,2021-05-30,17:59:19,service,1,30,cloudy,1
18.599043,73.796445,2021-07-21,15:34:42,residential,1,50,rain,1
18.531065,73.803832,2022-09-20,08:11:30,arterial,2,60,clear,2
18.489726,73.906677,2024-02-09,01:30:04,arterial,4,80,fog,3
18.631851,73.824046,2021-07-24,14:23:47,arterial,4,60,cloudy,2
18.600256,73.929399,2024-12-22,21:19:24,highway,4,80,cloudy,3
18.619225,73.786563,2021-01-23,05:57:10,residential,1,30,clear,1
18.641258,73.825335,2021-01-19,04:40:26,collector,2,40,cloudy,1
18.517848,73.762486,2024-09-12,18:16:22,collector,2,30,cloudy,1
18.547235,73.771803,2022-02-13,06:04:01,collector,1,50,cloudy,1
18.499708,73.813389,2024-04-08,20:10:07,collector,2,30,fog,1
18.611765,73.925098,2024-06-07,14:42:42,service,1,50,cloudy,2
18.510493,73.92174,2024-03-31,16:44:34,collector,1,40,fog,1
18.621446,73.90293,2021-02-09,11:30:07,collector,1,30,rain,3
18.479339,73.888065,2024-07-13,11:32:57,highway,6,80,clear,3
18.639005,73.886508,2022-04-22,22:55:23,service,1,50,cloudy,1
18.516323,73.850116,2024-06-27,20:48:29,collector,1,50,rain,1
18.579145,73.852114,2021-01-26,23:20:18,residential,1,50,fog,2
18.473991,73.812413,2023-03-27,15:06:17,highway,4,80,fog,2
18.610479,73.922284,2021-06-05,13:25:04,residential,1,50,rain,3
18.47746,73.940477,2023-08-06,01:58:45,service,2,30,rain,3
18.515765,73.882463,2022-09-15,17:37:22,arterial,4,80,cloudy,2
18.600365,73.912389,2021-07-31,10:55:00,arterial,2,80,clear,3
18.63915,73.812584,2023-11-04,21:19:31,arterial,2,60,rain,3
18.621701,73.776337,2021-08-06,22:53:06,residential,1,30,cloudy,1
18.591008,73.898396,2021-09-05,16:27:58,service,1,30,cloudy,2
18.585545,73.800463,2021-04-20,13:36:36,residential,1,40,fog,1
18.624609,73.783772,2024-02-24,00:20:11,collector,1,40,rain,1
18.460727,73.893493,2022-03-04,22:16:37,arterial,2,80,clear,2
18.545095,73.91982,2024-04-13,17:29:47,collector,1,50,cloudy,1
18.526679,73.783656,2024-07-01,07:20:34,highway,4,80,cloudy,3
18.617288,73.859782,2024-03-17,16:29:15,arterial,2,80,fog,3
18.487839,73.894077,2022-02-01,19:57:17,highway,6,80,cloudy,3
18.552223,73.870863,2023-12-11,02:38:12,service,1,50,fog,1
18.54218,73.915742,2024-02-11,17:57:51,collector,1,50,fog,1
18.615913,73.891878,2023-12-26,21:30:29,service,1,50,cloudy,1
18.47108,73.917771,2024-04-11,01:39:07,arterial,4,80,fog,2
18.584203,73.889405,2024-07-23,03:23:02,arterial,2,60,fog,1
18.522597,73.925856,2024-06-06,01:32:26,service,2,30,rain,2
18.595074,73.772518,2023-11-01,00:25:43,arterial,4,80,clear,2
18.531556,73.927276,2024-09-14,02:37:12,service,1,50,clear,2
18.459439,73.942283,2023-09-26,08:45:50,highway,4,80,clear,2
18.585833,73.876275,2023-11-11,20:41:44,collector,2,50,cloudy,2
18.504112,73.799758,2022-06-24,12:26:54,service,1,40,cloudy,2
18.638412,73.809654,2023-09-03,17:56:57,service,1,50,clear,1
18.605101,73.828624,2023-09-07,11:32:12,arterial,4,80,clear,3
18.477851,73.752143,2024-02-07,13:13:43,service,2,50,fog,1
18.558851,73.945156,2022-01-22,08:14:54,arterial,2,80,cloudy,2
18.523827,73.821438,2023-09-14,03:19:57,arterial,2,80,rain,3
18.518818,73.854109,2024-03-16,05:46:25,arterial,4,60,rain,2
18.538133,73.925983,2023-08-16,13:09:33,collector,2,40,rain,1
18.551104,73.851552,2024-01-27,11:53:56,highway,6,100,cloudy,3
18.477674,73.946548,2024-03-21,06:46:05,service,2,50,rain,1
18.499995,73.764673,2022-06-08,12:19:01,service,1,30,fog,1
18.582629,73.869073,2021-06-23,04:17:53,residential,2,50,fog,2
18.533029,73.834438,2022-09-11,05:26:34,collector,1,30,clear,1
18.607013,73.789143,2023-07-18,21:54:51,service,1,50,fog,1
18.614051,73.879749,2022-07-04,14:36:25,service,2,30,rain,2
18.533794,73.841606,2024-02-18,18:35:44,arterial,4,60,clear,2
18.501329,73.900423,2021-03-05,08:07:18,residential,2,30,rain,1
18.552575,73.814171,2024-07-18,09:44:08,residential,1,40,rain,2
18.56921,73.949147,2021-12-02,11:52:27,residential,2,30,clear,3
18.537052,73.934138,2024-08-25,03:05:08,collector,2,40,cloudy,2
18.519003,73.760947,2023-06-02,11:46:12,residential,1,50,cloudy,2
18.490848,73.833739,2023-09-02,09:45:55,collector,2,50,cloudy,2
18.493927,73.750045,2022-07-20,09:44:41,arterial,4,80,cloudy,3
18.633,73.918776,2024-12-26,10:59:25,residential,2,30,fog,3
18.598458,73.783563,2021-07-28,22:15:18,arterial,2,60,rain,3
18.474073,73.763521,2024-05-03,05:47:19,collector,2,30,cloudy,2
18.594806,73.935762,2023-07-28,10:10:00,residential,1,40,fog,1
18.536107,73.773828,2024-07-23,15:12:31,highway,6,100,cloudy,3
18.552479,73.819766,2021-04-11,10:36:57,residential,2,50,clear,2
18.524965,73.874266,2024-10-23,15:23:48,arterial,2,60,cloudy,3
18.593744,73.772121,2021-04-12,14:45:51,arterial,2,80,fog,2
18.457118,73.948866,2024-04-02,09:35:59,residential,1,50,cloudy,1
18.496546,73.760766,2023-04-17,08:50:47,arterial,2,80,fog,1
18.487975,73.757792,2023-04-19,06:12:58,collector,1,50,fog,1
18.528362,73.91048,2024-03-18,00:32:35,arterial,2,60,clear,2
18.518249,73.838837,2024-02-09,14:33:10,residential,1,50,rain,2
18.585117,73.851779,2021-10-06,14:18:36,residential,2,50,clear,1
18.622289,73.923207,2021-05-19,10:06:08,highway,6,100,cloudy,2
18.451982,73.905609,2023-01-07,23:11:45,residential,1,30,fog,1
18.542147,73.947768,2021-10-03,14:21:34,service,2,30,fog,1
18.546646,73.947379,2022-09-16,14:18:41,residential,2,50,rain,2
18.600914,73.799721,2022-06-12,17:41:09,service,2,30,clear,3
18.557679,73.948427,2021-04-05,14:32:58,collector,2,30,clear,1
18.621506,73.769473,2023-04-02,23:03:34,highway,6,100,clear,2
18.591274,73.819116,2024-05-27,19:35:05,collector,1,30,fog,1
18.451396,73.830696,2023-08-23,11:48:02,service,1,40,rain,1
18.496951,73.913774,2023-11-28,06:50:12,residential,1,40,fog,2
18.517466,73.915505,2024-09-28,12:32:49,residential,2,30,rain,2
18.45012,73.811564,2024-12-23,22:15:07,collector,2,40,clear,1
18.498233,73.796713,2023-11-28,01:16:50,residential,1,40,rain,1
18.463637,73.787425,2021-08-30,04:14:13,collector,2,50,fog,2
18.56111,73.808272,2022-08-28,01:13:25,service,1,40,clear,1
18.533479,73.825373,2021-08-08,15:04:47,residential,1,40,cloudy,1
18.625181,73.93106,2021-04-02,01:40:04,service,1,50,clear,2
18.548591,73.816031,2024-11-17,12:52:00,collector,1,40,cloudy,1
18.47136,73.940681,2022-11-27,19:05:33,residential,2,40,fog,1
18.462045,73.80953,2021-05-08,23:40:49,service,2,30,clear,1
18.509613,73.81408,2023-01-23,00:43:24,collector,2,40,cloudy,3
18.482857,73.906632,2024-04-12,07:17:55,arterial,2,60,clear,3
18.4745,73.876981,2022-04-23,02:15:25,collector,2,50,rain,1
18.474769,73.764107,2021-02-13,10:32:24,highway,6,80,fog,2
18.631886,73.788026,2023-04-16,09:16:58,highway,4,100,cloudy,3
18.61425,73.858926,2021-03-11,11:18:31,residential,2,30,clear,3
18.465571,73.94109,2024-01-12,16:35:29,arterial,2,80,clear,1
18.499392,73.921929,2023-09-22,20:37:50,collector,1,40,clear,1
18.483762,73.920789,2023-12-07,22:18:15,highway,4,80,fog,3
18.452646,73.852356,2024-11-22,18:48:22,arterial,4,60,rain,2
18.603889,73.936959,2024-07-25,10:58:29,service,1,30,clear,2
18.63184,73.913925,2023-08-24,21:01:57,arterial,4,60,cloudy,3
18.627638,73.789844,2023-10-12,22:08:41,arterial,2,80,cloudy,3
18.506837,73.807794,2022-08-09,20:29:28,arterial,4,80,rain,2
18.525411,73.828664,2023-09-01,06:59:45,service,2,30,clear,2
18.558911,73.781976,2021-12-13,09:05:43,highway,4,80,clear,3
18.588249,73.783513,2023-01-29,21:58:20,highway,6,80,rain,3
18.512062,73.850669,2022-02-03,10:58:54,service,2,40,fog,2
18.609288,73.897894,2022-02-11,05:23:47,highway,6,80,clear,3
18.579107,73.781155,2023-05-12,18:34:42,service,1,50,rain,3
18.559409,73.767489,2022-12-30,11:59:01,service,1,30,clear,1
18.525473,73.832703,2022-08-26,20:04:08,residential,1,30,clear,1
18.457962,73.804798,2022-07-31,04:13:30,service,2,50,rain,2
18.64113,73.940727,2023-10-27,17:50:12,collector,1,50,rain,1
18.520465,73.75862,2023-06-03,14:27:05,highway,6,100,rain,3
18.485819,73.828444,2022-06-28,21:18:57,service,1,40,rain,1
18.639556,73.77824,2022-03-30,07:18:04,collector,1,30,clear,2
18.602703,73.771737,2022-06-06,18:50:08,service,2,30,clear,2
18.646252,73.826323,2023-07-24,15:30:45,collector,1,30,fog,2
18.605047,73.818518,2022-05-09,07:15:17,highway,4,100,clear,3
18.575534,73.788403,2021-01-28,03:01:24,collector,2,40,rain,1
18.479204,73.937613,2024-11-01,11:05:14,highway,4,100,rain,1
18.633529,73.927494,2021-04-01,17:57:49,service,1,50,clear,1
18.575087,73.911654,2023-04-28,12:47:28,highway,6,100,clear,2
18.463807,73.816958,2023-08-15,23:58:29,service,1,50,cloudy,1
18.512741,73.877129,2022-01-24,10:15:11,arterial,4,60,cloudy,2
18.521192,73.779701,2024-09-28,04:03:37,arterial,2,80,rain,3
18.569293,73.912877,2021-09-28,20:21:24,service,1,40,fog,2
18.526425,73.776454,2022-11-02,16:18:23,arterial,2,80,rain,2
18.489338,73.797497,2024-09-28,17:30:31,collector,2,30,rain,2
18.50998,73.878559,2022-07-03,06:36:29,residential,2,40,cloudy,1
18.570189,73.889216,2022-12-04,15:24:23,service,2,40,cloudy,1
18.5225,73.9148,2023-10-31,14:55:09,service,1,30,rain,1
18.490818,73.843808,2021-10-24,15:41:38,collector,2,40,rain,2
18.610188,73.786032,2024-04-01,19:06:40,service,2,30,fog,1
18.471973,73.926737,2023-01-01,11:32:11,highway,6,100,cloudy,1
18.518586,73.886774,2021-12-04,08:59:16,arterial,4,80,rain,1
18.45507,73.888009,2022-11-20,03:30:15,highway,6,80,rain,2
18.51322,73.761148,2024-03-04,19:50:26,collector,2,50,rain,2
18.571963,73.798161,2021-11-04,06:52:55,residential,2,40,cloudy,1
18.527361,73.766116,2024-02-22,03:59:46,residential,2,50,cloudy,3
18.479433,73.809595,2023-08-10,05:07:36,collector,1,30,clear,1
18.467952,73.932165,2021-01-14,11:11:30,highway,4,100,fog,3
18.451209,73.846772,2022-07-09,02:36:14,residential,1,40,rain,2
18.474649,73.811536,2022-07-18,19:23:10,collector,2,40,fog,1
18.635212,73.782339,2021-09-30,04:36:01,arterial,2,60,fog,3
18.643166,73.791159,2021-08-25,03:36:02,residential,1,50,cloudy,3
18.598313,73.859335,2022-09-29,09:58:24,residential,2,50,cloudy,2
18.626896,73.860799,2022-01-23,09:55:31,highway,6,80,rain,3
18.556912,73.789092,2021-07-30,15:29:14,service,2,40,cloudy,1
18.483246,73.933298,2021-01-31,23:56:36,collector,2,50,fog,2
18.515568,73.824416,2022-11-26,21:47:54,highway,6,100,cloudy,3
18.601965,73.817765,2024-10-09,02:46:08,arterial,2,60,clear,2
18.640412,73.897586,2023-11-19,06:18:06,service,1,50,rain,1
18.569486,73.926179,2023-09-13,05:32:18,arterial,2,80,fog,2
18.459921,73.801413,2024-05-26,16:43:21,service,2,30,clear,1
18.543007,73.795396,2022-01-28,13:55:37,residential,1,40,fog,1
18.598781,73.933842,2021-09-17,05:48:32,highway,6,100,rain,3
18.534754,73.818427,2022-11-04,13:32:01,arterial,4,80,clear,3
18.64231,73.83897,2022-06-02,04:06:53,collector,1,50,clear,1
18.54781,73.82033,2023-06-11,03:19:09,highway,6,80,fog,3
18.63191,73.863791,2022-08-14,08:03:29,service,2,50,clear,1
18.602435,73.912361,2022-07-24,19:04:03,collector,2,50,cloudy,1
18.51837,73.836739,2022-06-22,20:43:44,arterial,4,80,rain,2
18.619694,73.822651,2024-11-19,20:25:48,service,2,50,clear,3
18.608787,73.938198,2021-02-05,17:46:48,residential,1,30,clear,1
18.574642,73.898325,2021-04-11,21:51:12,residential,1,30,rain,1
18.611019,73.919008,2021-01-21,21:20:55,arterial,2,80,clear,3
18.529011,73.760253,2022-05-30,00:52:11,highway,4,80,clear,2
18.530375,73.884751,2024-03-04,23:17:05,highway,4,80,rain,1
18.54007,73.899793,2024-05-14,16:42:57,residential,1,50,rain,1
18.521396,73.876949,2022-05-13,17:33:44,collector,2,30,rain,2
18.487284,73.899874,2023-02-09,10:08:11,collector,2,40,rain,2
18.559139,73.790813,2023-07-09,08:21:08,highway,4,80,cloudy,1
18.508382,73.899722,2021-11-04,03:33:16,arterial,2,60,rain,3
18.54652,73.793206,2021-04-28,17:16:27,residential,2,30,rain,1
18.643454,73.893025,2023-09-14,21:35:09,collector,2,50,fog,2
18.641427,73.835421,2021-12-06,01:15:23,service,2,50,fog,1
18.54502,73.929591,2021-01-11,20:20:51,arterial,2,60,fog,1
18.55501,73.891456,2023-02-07,06:47:09,arterial,4,60,clear,3
18.500435,73.839345,2024-10-27,23:42:56,service,1,40,clear,2
18.47469,73.791196,2024-11-24,11:23:04,arterial,4,80,clear,2
18.450189,73.757853,2024-02-27,22:56:50,service,2,40,fog,2
18.645457,73.798471,2022-05-02,23:10:58,collector,1,50,rain,1
18.582662,73.91782,2023-12-10,05:17:59,arterial,4,80,cloudy,2
18.560132,73.780629,2024-05-21,22:24:47,service,2,40,cloudy,1
18.595623,73.87005,2024-02-21,05:23:04,service,1,30,cloudy,2
18.59625,73.903949,2022-08-16,13:45:38,residential,2,30,cloudy,1
18.645082,73.864713,2024-06-23,19:03:34,residential,1,30,rain,1
18.518328,73.879693,2022-08-31,20:24:35,service,2,40,rain,1
18.463688,73.929479,2023-02-12,13:31:27,service,2,50,rain,1
18.473876,73.815569,2021-10-23,01:42:08,service,2,40,cloudy,3
18.613149,73.869462,2021-09-06,06:32:44,service,2,30,clear,1
18.528727,73.844687,2022-05-18,04:50:42,service,1,30,fog,2
18.620909,73.818001,2023-02-07,18:17:20,residential,2,30,cloudy,3
18.62393,73.767627,2023-09-09,00:20:50,residential,2,50,fog,2
18.60536,73.91951,2023-08-09,03:05:54,highway,6,100,rain,3
18.486364,73.836069,2024-06-07,19:46:27,residential,2,30,fog,1
18.4831,73.891321,2022-07-29,18:55:02,service,1,40,rain,2
18.55707,73.877065,2024-11-14,20:42:24,arterial,4,80,cloudy,2
18.489297,73.792349,2022-05-30,06:50:17,residential,2,50,rain,2
18.458299,73.814414,2024-11-16,18:44:28,residential,1,40,rain,2
18.561949,73.921587,2024-10-15,10:22:24,highway,4,100,fog,3
18.583385,73.837079,2023-08-27,17:45:14,arterial,4,80,clear,2
18.640624,73.893849,2024-10-15,23:33:12,arterial,4,80,clear,3
18.636033,73.855518,2024-05-14,05:06:55,arterial,4,60,rain,2
18.501781,73.760565,2021-12-13,22:28:10,highway,6,100,fog,3
18.595217,73.774261,2024-05-02,09:52:02,arterial,4,80,fog,2
18.510555,73.856494,2023-04-14,03:05:32,residential,1,40,rain,2
18.562883,73.870117,2024-02-17,13:14:11,residential,1,40,fog,1
18.483251,73.825947,2024-06-25,15:07:04,highway,6,80,fog,2
18.573439,73.943964,2021-02-09,06:38:40,highway,4,100,cloudy,3
18.595526,73.934521,2024-11-14,08:02:57,residential,2,50,cloudy,1
18.602442,73.868343,2022-11-21,22:42:44,arterial,4,80,clear,2
18.488405,73.883337,2024-01-03,04:39:02,collector,2,30,cloudy,2
18.574676,73.870494,2022-05-17,10:59:41,highway,4,100,clear,3
18.547957,73.855731,2022-07-27,22:40:50,residential,2,50,fog,1
18.516889,73.853863,2022-11-06,14:22:19,arterial,2,80,cloudy,2
18.489511,73.911035,2024-03-27,10:40:10,highway,6,80,fog,3
18.487155,73.766993,2021-03-28,18:34:52,residential,1,30,cloudy,1
18.537249,73.881661,2021-06-08,20:16:34,collector,1,30,rain,2
18.537543,73.805351,2022-07-09,16:56:45,arterial,4,80,clear,3
18.561634,73.8194,2023-02-05,00:04:45,service,2,50,clear,2
18.636574,73.934529,2023-12-16,00:03:56,residential,1,40,clear,1
18.550474,73.815577,2024-03-30,21:54:20,arterial,2,60,rain,3
18.597426,73.757343,2023-05-17,07:59:17,highway,4,100,clear,1
18.544954,73.817265,2021-12-07,04:56:43,residential,1,50,rain,1
18.634107,73.752401,2022-08-25,23:59:20,service,2,40,clear,1
18.560563,73.898133,2024-01-16,07:31:10,service,1,30,clear,2
18.547004,73.767081,2021-11-21,09:59:35,residential,1,40,cloudy,2
18.644492,73.853602,2023-06-23,10:59:37,arterial,4,60,rain,1
18.572837,73.797322,2021-01-12,10:01:32,collector,2,50,fog,1
18.5467,73.83583,2022-08-27,09:20:21,residential,2,40,rain,1
18.464979,73.771232,2024-10-26,21:11:13,arterial,2,80,cloudy,2
18.617495,73.797964,2022-11-24,03:03:48,collector,1,30,cloudy,1
18.488992,73.850982,2022-08-25,21:15:35,highway,4,100,rain,3
18.603749,73.762389,2023-11-14,08:14:02,residential,2,40,fog,1
18.565362,73.773842,2023-08-31,15:21:26,residential,1,50,fog,1
18.457292,73.760549,2021-01-20,04:49:36,residential,2,30,rain,1
18.616833,73.773594,2024-01-24,09:23:13,service,2,40,fog,2
18.45903,73.83758,2021-09-14,17:14:17,service,2,50,cloudy,2
18.618799,73.802482,2022-01-22,01:26:21,highway,4,80,clear,3
18.534343,73.757985,2024-08-24,13:27:50,highway,4,100,fog,3
18.539816,73.865523,2024-02-07,01:42:11,collector,1,30,rain,1
18.564181,73.816485,2023-10-01,04:07:46,residential,2,30,cloudy,1
18.513107,73.771325,2023-10-13,08:56:33,highway,4,80,fog,2
18.52336,73.769899,2022-02-13,03:07:20,service,1,50,rain,2
18.603319,73.943255,2023-11-26,04:24:47,highway,4,80,cloudy,1
18.644015,73.923014,2024-01-31,22:50:21,residential,2,40,cloudy,1
18.570158,73.890173,2023-05-25,22:45:38,service,1,30,clear,1
18.507041,73.876154,2023-11-20,06:23:25,service,1,40,clear,1
18.54113,73.846403,2022-12-25,10:36:48,service,1,50,rain,3
18.601555,73.806384,2023-10-18,00:11:46,highway,6,100,fog,2
18.513608,73.934928,2022-02-20,05:05:10,highway,4,80,fog,3
18.461245,73.847127,2024-06-12,20:11:03,highway,6,100,clear,3
18.63256,73.872073,2024-01-17,14:21:28,highway,6,80,fog,3
18.559281,73.799949,2022-12-10,18:30:42,service,2,50,rain,3
18.518655,73.92041,2024-02-03,02:38:46,collector,2,50,rain,2
18.561844,73.852948,2022-09-25,06:07:16,residential,2,40,cloudy,3
18.469916,73.753206,2024-04-06,23:30:46,arterial,4,80,rain,2
18.642737,73.825397,2022-11-02,15:21:54,highway,4,100,fog,3
18.570643,73.765943,2023-09-30,16:38:50,service,1,30,cloudy,1
18.586623,73.936513,2024-11-27,12:39:22,residential,1,50,fog,1
18.565133,73.775223,2024-06-22,00:18:43,residential,1,40,cloudy,3
18.566344,73.903269,2023-02-18,20:56:13,collector,1,50,clear,1
18.531283,73.925968,2024-12-22,16:52:53,collector,1,50,rain,2
18.579737,73.92985,2022-06-05,05:58:01,service,2,50,clear,2
18.574701,73.776258,2022-08-03,22:27:27,collector,2,30,cloudy,2
18.511938,73.790359,2024-03-10,19:33:04,service,1,50,clear,2
18.631765,73.90208,2021-08-30,20:57:38,residential,1,40,clear,1
18.58528,73.810193,2021-04-23,04:03:35,arterial,4,80,rain,3
18.486809,73.90129,2023-04-22,21:59:23,highway,4,80,rain,1
18.544832,73.795158,2021-07-08,02:01:23,residential,1,30,rain,1
18.573324,73.758067,2021-07-04,18:53:12,service,2,30,fog,2
18.515234,73.843711,2022-04-12,08:50:39,arterial,4,60,cloudy,2
18.479592,73.946931,2023-08-20,23:36:11,collector,1,50,cloudy,1
18.491819,73.776071,2021-02-18,23:04:39,service,2,30,fog,1
18.490707,73.903812,2023-01-06,16:59:38,service,2,50,clear,2
18.535101,73.863083,2024-09-30,00:28:49,arterial,2,80,cloudy,1
18.454202,73.756886,2023-01-28,05:23:36,highway,6,80,cloudy,1
18.539165,73.913331,2024-01-31,03:03:52,highway,6,100,cloudy,2
18.627048,73.767341,2022-12-31,00:00:28,highway,6,100,fog,2
18.557673,73.932646,2022-09-30,20:32:31,highway,4,80,clear,3
18.527595,73.915913,2022-11-22,09:33:01,highway,6,100,rain,3
18.476739,73.937079,2022-08-27,00:19:43,collector,2,50,clear,1
18.600285,73.938267,2023-03-14,17:19:35,service,2,40,rain,2
18.585323,73.822681,2021-03-03,20:27:59,arterial,4,60,fog,3
18.637636,73.805113,2024-07-24,19:34:54,highway,6,100,rain,2
18.516435,73.890162,2022-08-25,15:43:39,residential,1,40,cloudy,1
18.603063,73.935881,2022-06-13,06:44:37,collector,1,50,cloudy,1
18.49096,73.9096,2023-12-25,14:58:22,highway,4,80,clear,1
18.597709,73.762759,2023-07-30,03:42:50,collector,2,40,clear,1
18.527445,73.806553,2023-12-22,17:40:15,service,2,50,clear,2
18.510898,73.946589,2022-10-13,07:27:21,service,2,40,clear,2
18.578555,73.893535,2022-10-18,22:48:58,highway,4,100,clear,3
18.645324,73.82544,2023-10-30,13:53:54,arterial,4,60,cloudy,3
18.610368,73.836906,2024-09-22,02:14:07,residential,1,30,clear,1
18.623907,73.786132,2021-10-18,04:03:45,residential,2,50,cloudy,1
18.639537,73.793754,2021-04-14,19:11:18,residential,1,50,cloudy,1
18.515244,73.901238,2021-11-11,11:46:52,residential,1,50,fog,2
18.528751,73.871642,2021-01-18,09:19:42,arterial,2,60,clear,2
18.538915,73.898474,2022-02-18,01:00:18,collector,2,30,clear,1
18.495666,73.761692,2022-01-14,12:54:18,service,1,50,rain,1
18.509986,73.844862,2023-01-14,16:30:37,residential,1,40,clear,2
18.483604,73.820959,2023-09-02,01:21:54,collector,1,50,clear,1
18.529997,73.761478,2023-03-04,01:15:10,residential,2,50,clear,3
18.566661,73.926869,2021-04-23,18:21:17,collector,1,50,rain,2
18.480349,73.869562,2024-07-28,12:55:48,arterial,4,80,rain,1
18.582948,73.833867,2022-11-02,21:19:09,highway,6,80,fog,2
18.59022,73.832146,2024-02-03,13:42:21,arterial,4,60,cloudy,3
18.550927,73.751471,2021-07-17,19:04:13,service,1,30,cloudy,2
18.588344,73.882269,2022-03-23,19:32:13,service,2,50,clear,1
18.45768,73.82365,2021-04-14,01:06:35,collector,1,50,clear,1
18.645806,73.834147,2022-03-07,21:49:39,service,2,50,fog,2
18.550389,73.931986,2024-11-25,16:22:03,arterial,4,80,fog,3
18.593452,73.866414,2022-12-31,23:35:05,collector,2,50,cloudy,2
18.609561,73.922873,2023-05-21,05:18:37,collector,2,40,rain,1
18.541378,73.845022,2023-01-31,16:25:37,arterial,4,80,clear,3
18.52721,73.943341,2024-09-20,21:06:01,arterial,4,80,rain,3
18.589433,73.766645,2023-05-30,06:33:57,residential,2,30,fog,2
18.622592,73.846112,2023-03-16,04:12:07,service,2,50,fog,1
18.463751,73.859943,2023-10-21,21:26:38,residential,2,30,rain,2
18.533433,73.92555,2022-07-16,13:12:35,collector,1,40,fog,2
18.490799,73.915293,2021-09-27,09:24:09,highway,4,80,fog,3
18.561538,73.760922,2023-09-12,00:30:46,arterial,4,80,rain,1
18.644369,73.852523,2023-01-23,09:37:39,arterial,4,60,cloudy,2
18.508175,73.843881,2021-04-22,22:13:40,arterial,4,80,clear,1
18.621572,73.810981,2021-10-21,11:44:58,arterial,4,80,cloudy,2
18.488535,73.775814,2022-10-16,05:07:21,residential,1,40,fog,2
18.509572,73.90601,2023-01-31,12:06:16,collector,2,40,clear,1
18.544325,73.795496,2021-07-05,13:13:26,residential,1,40,rain,2
18.483237,73.816546,2021-03-26,15:59:14,highway,6,80,clear,3
18.637985,73.818605,2022-02-21,23:12:36,residential,2,30,clear,1
18.647625,73.847046,2023-10-23,17:39:16,collector,1,30,clear,1
18.485833,73.928228,2023-08-28,21:49:43,arterial,4,60,fog,1
18.542071,73.891934,2023-08-19,12:20:18,collector,2,30,fog,1
18.646742,73.760035,2023-05-11,03:48:51,collector,1,30,fog,2
18.469339,73.894091,2024-07-05,18:40:47,service,1,30,rain,1
18.506365,73.78686,2024-02-25,06:12:16,collector,2,30,fog,1
18.457872,73.754369,2024-08-06,06:08:07,service,1,40,rain,2
18.604897,73.776887,2024-10-17,11:53:22,residential,2,30,rain,1
18.543544,73.871179,2023-11-09,14:43:04,arterial,4,80,cloudy,1
18.53567,73.755421,2021-06-05,21:56:18,highway,6,100,cloudy,2
18.6067,73.752103,2024-10-11,15:27:15,service,1,50,cloudy,2
18.602378,73.928661,2021-11-15,15:45:16,service,2,40,cloudy,1
18.536568,73.857108,2023-02-28,11:11:00,collector,2,50,cloudy,1
18.545397,73.827842,2021-08-13,11:56:13,highway,4,100,cloudy,2
18.627485,73.928787,2022-05-04,02:39:51,arterial,4,60,cloudy,3
18.517163,73.873014,2024-10-27,16:44:27,residential,2,30,cloudy,2
18.635382,73.942412,2023-05-26,01:41:09,residential,2,50,clear,2
18.551792,73.840565,2022-08-28,02:07:11,collector,2,40,fog,1
18.505739,73.941774,2022-11-09,18:08:20,service,1,40,cloudy,1
18.478563,73.865966,2021-12-22,01:12:59,arterial,4,80,fog,1
18.50651,73.805802,2021-12-07,10:00:39,collector,1,40,rain,1
18.530994,73.949759,2024-03-27,17:20:00,residential,1,30,clear,2
18.460993,73.865708,2023-05-09,18:46:24,highway,4,100,fog,3
18.466514,73.780904,2022-04-01,09:31:44,residential,2,30,cloudy,1
